Song Name,Author,Classname,lyrics_available,lyrics_length,lyrics
Barfuß AM Klavier, AnnenMayKantereit, lovemaking,True,979,"Und ich sitz' schon wieder
Barfuß am Klavier
Ich träume Liebeslieder
Und sing dabei von Dir

Du und ich, wir waren wunderlich
Nicht für mich, für die, die es störte
Wenn man uns nachts hörte
Ich hab mit dir gemeinsam einsam rumgesessen und geschwiegen
Ich erinner' mich am besten ans gemeinsam einsam liegen, jeden Morgen
Danach, bei dir, du nackt im Bett und ich barfuß am Klavier

Und ich sitz' schon wieder
Barfuß am Klavier
Ich träume Liebeslieder
Und sing dabei von Dir

Und du und ich, wir war'n mal wir
Und sind jetzt nichts
Du da, ich hier
Du wolltest alles wissen und das hat mich vertrieben
Eigentlich dich, du bist nicht länger geblieben bei mir
Also sitz ich, um zu lieben, lieber barfuß am Klavier

Und ich sitz' schon wieder
Barfuß am Klavier
Ich träume Liebeslieder
Und sing dabei von Dir

Und du und ich, das war zu wenig

Und ich sitz' schon wieder
Barfuß am Klavier
Und träum dabei von dir
Ich träum dabei von dir
Ich träum dabei von dir
Ich träum dabei von dir"
Are You with Me, Lost Frequencies, lovemaking,True,872,"I wanna dance by water 'neath the Mexican sky
Drink some Margaritas by a string of blue lights
Listen to the Mariachi play at midnight
Are you with me, are you with me?
I wanna dance by water 'neath the Mexican sky
Drink some Margaritas by a string of blue lights
Listen to the Mariachi play at midnight
Are you with me, are you with me?

Are you with me?
Are you with me?

Drink some Margaritas by a string of blue lights
Listen to the Mariachi play at midnight
Are you with me, are you with me?

I wanna dance by water 'neath the Mexican sky
Drink some Margaritas by a string of blue lights
Listen to the Mariachi play at midnight
Are you with me?, are you with me?

Are you with me?

I wanna dance by water 'neath the Mexican sky
Drink some Margaritas by a string of blue lights
Listen to the Mariachi play at midnight
Are you with me, are you with me?
Are you with me?"
Love Me Like You Do, Ellie Goulding, lovemaking,True,1716,"You're the light, you're the night
You're the colour of my blood
You're the cure, you're the pain
You're the only thing I wanna touch
Never knew that it could mean so much, so much

You're the fear, I don't care
'Cause I've never been so high
Follow me through the dark
Let me take you past the satellites
You can see the world you brought to life, to life

So love me like you do, l-l-love me like you do
Love me like you do, l-l-love me like you do
Touch me like you do, t-t-touch me like you do
What are you waiting for?

Fading in, fading out
On the edge of paradise
Every inch of your skin
Is a holy grail I've gotta find
Only you can set my heart on fire, on fire, yeah

I'll let you set the pace
'Cause I'm not thinkin' straight
My head's spinnin' around, I can't see clear no more
What are you waiting for?

Love me like you do, l-l-love me like you do (Like you do)
Love me like you do, l-l-love me like you do
Touch me like you do, t-t-touch me like you do
What are you waiting for?
Love me like you do, l-l-love me like you do (Like you do)
Love me like you do, l-l-love me like you do (Yeah)
Touch me like you do, t-t-touch me like you do
What are you waiting for?

(Ah)

I'll let you set the pace
'Cause I'm not thinkin' straight
My head's spinnin' around, I can't see clear no more
What are you waiting for?

Love me like you do, l-l-love me like you do (Like you do)
Love me like you do, l-l-love me like you do (Yeah, yeah)
Touch me like you do, t-t-touch me like you do
What are you waiting for?
Love me like you do, l-l-love me like you do (Like you do)
Love me like you do, l-l-love me like you do (Woah)
Touch me like you do, t-t-touch me like you do (Ah)
What are you waiting for?

(Ah)
(Ah, ah)"
Sugar (feat.Francesco Yates), Robin Schulz, party,False,0,
See You Again (feat. Charlie Puth), Wiz Khalifa, perseverance,True,864,"It's been a long time since I've had a taco
And I'll tell you all about it when I eat that
Again
Bongos (aw, aw, aw, aw, aw)
Oh I'll tell you all about it when I see eyes again, when I

Dam, dam, dam, Hulu
All the love for this poo, no more jokes about poo
Now I'll be sitting here on this thin road
Playing something on my phone
When we fly planes, jet lags
Something told me that wiw wouldn't last
Had to get a switch, look at this difference, bigger picture
Those are the the blaze, work hard to eat some lazy, now I see it on youtube uh uh uh

How come you ask my family for help, and 2 dollars all I got, now I owе the bank 40,000
Aw, aw aw aw (Debt)

Long Nose (long nosе)
Where were we?
I tell you I need a taco, can I have a bite

Oh oh oh, oh
Oh oh oh woh oh
(How come we never talk about family when family is standing, when family is standing when)


Aw"
Firestone, Kygo, party,True,1109,"I'm a flame, you're a fire
I'm the dark in need of light
When we touch, you inspire
Feel it changin' me tonight
Take me up, take me higher
There's a world not far from here
We can dance in desire
Or we can burn in love tonight

Our hearts are like firestones
And when they strike, we feel the love
Sparks will fly, they ignite our bones
And when they strike, we light up the world
Our hearts are like firestones
And when they strike, we feel the love
Sparks will fly, they ignite our bones
And when they strike, we light up the world
We light up the world

We light up the world
Whoa, oh
World
Whoa, oh
Firestone

I'm from X
You're from Y
Perfect strangers in the night
Here we are, come together
To the world we'll testify

Our hearts are like firestones
And when they strike, we feel the love
Sparks will fly, they ignite our bones
And when they strike, we light up the world
Our hearts are like firestones
And when they strike, we feel the love
Sparks will fly, they ignite our bones
And when they strike, we light up the world

We light up the world
We light up the world
Whoa, oh
World
Whoa, oh
Firestone"
Wolke 4, Philipp Dittberner, lovemaking,True,1152,"Lass uns die Wolke vier bitte nie mehr verlassen
Weil wir auf Wolke sieben viel zu viel verpassen
Ich war da schon einmal, bin zu tief gefall'n
Lieber Wolke vier mit dir, als unten wieder ganz allein

Ziemlich gut, wie wir das so gemeistert haben
Wie wir die großen Tage unter kleinen Ding'n begraben
Der Moment, der die Wirklichkeit maskiert
Es tut nur gut zu wissen, dass das wirklich funktioniert

Lass uns die Wolke vier bitte nie mehr verlassen
Weil wir auf Wolke sieben viel zu viel verpassen
Ich war da schon einmal, bin zu tief gefall'n
Lieber Wolke vier mit dir, als unten wieder ganz allein

Hab' nicht geseh'n, was da vielleicht noch kommt
Was am Ende dann mein Leben und mein kleines Herz zerbombt
Denn der Moment ist das, was es dann zeigt
Dass die Tage ziemlich dunkel sind, doch dein Lächeln bleibt
Doch dein Lächeln bleibt

Lass uns die Wolke vier bitte nie mehr verlassen
Weil wir auf Wolke sieben viel zu viel verpassen
Ich war da schon einmal, bin zu tief gefall'n
Lieber Wolke vier mit dir, als unten wieder ganz allein

Lieber Wolke vier mit dir, als unten wieder ganz allein
Lieber Wolke vier mit dir, als unten wieder ganz allein"
Lieblingsmensch, Namika, lovemaking,True,2056,"Manchmal fühl' ich mich hier falsch wie ein Segelschiff im All
Aber bist du mit mir an Bord, bin ich gerne durchgeknallt
Selbst der Stau auf der A2 ist mit dir blitzschnell vorbei
Und die Plörre von der Tanke schmeckt wie Kaffee auf Hawaii, yeah

Auch wenn ich schweig', du weißt Bescheid
Ich brauch' gar nichts sagen, ein Blick reicht
Und wird uns der Alltag hier zu grau
Pack' ich dich ein, wir sind dann mal raus

Hallo, Lieblingsmensch, ein Riesenkompliment
Dafür, dass du mich so gut kennst
Bei dir kann ich ich sein, verträumt und verrückt sein
Na-na-na, na-na-na
Danke, Lieblingsmensch
Schön, dass wir uns kenn'n
Hallo, Lieblingsmensch, ein Riesenkompliment
Dafür, dass du mich so gut kennst
Bei dir kann ich ich sein, verträumt und verrückt sein
Na-na-na, na-na-na
Danke, Lieblingsmensch
Schön, dass wir uns kenn'n

Absolut niemand darf's erfahr'n, aber dir vertraue ich's an
Weil du's sicher aufbewahrst, meine Area 51
Manchmal dreh'n wir uns im Kreis, aus 'ner Kleinigkeit wird Streit
Aber mehr als fünf Minuten kann ich dir nicht böse sein, yeah

Mach' ich dir was vor, fällt's dir sofort auf
Lass' ich mich häng'n, dann baust du mich auf
Manchmal wiegt der Alltag schwer wie Blei
Doch sind wir zu zweit, scheint alles so leicht

Hallo, Lieblingsmensch, ein Riesenkompliment
Dafür, dass du mich so gut kennst
Bei dir kann ich ich sein, verträumt und verrückt sein
Na-na-na, na-na-na
Danke, Lieblingsmensch
Schön, dass wir uns kenn'n

Zeiten ändern sich und wir uns gleich mit
Du und ich, so jung auf diesem alten Polaroid-Bild
Das letzte Mal, als wir uns sah'n, ist viel zu lang her
Doch jetzt lachen wir, als wenn du nie weggewesen wärst

Hallo, Lieblingsmensch, ein Riesenkompliment
Dafür, dass du mich so gut kennst
Bei dir kann ich ich sein, verträumt und verrückt sein
Na-na-na, na-na-na
Danke, Lieblingsmensch
Schön, dass wir uns kenn'n
Hallo, Lieblingsmensch, ein Riesenkompliment
Dafür, dass du mich so gut kennst
Bei dir kann ich ich sein, verträumt und verrückt sein
Na-na-na, na-na-na
Danke, Lieblingsmensch
Schön, dass wir uns kenn'n"
Reality, Lost Frequencies, party,True,1048,"Decisions as I go to anywhere I flow
Sometimes I believe, at times I'm rational
I can fly high, I can go low
Today I got a million, tomorrow I don't know
Decisions as I go to anywhere I flow
Sometimes I believe, at times I'm rational
I can fly high, I can go low
Today I got a million, tomorrow I don't know


Stop claiming what you own, don't think about the show
We're all playing the same game, waiting on our loan
We're unknown and known, special and a clone
Hate will make you cautious, love will make you glow

Make me feel the warmth, make me feel the cold
It's written in our stories, it's written on the walls
This is our call, we rise and we fall
Dancing in the moonlight, don't we have it all?


Decisions as I go to anywhere I flow
Sometimes I believe, at times I'm rational
I can fly high, I can go low
Today I got a million, tomorrow I don't know
Make me feel the warmth, make me feel the cold
It's written in our stories, it's written on the walls
This is our call, we rise and we fall
Dancing in the moonlight, don't we have it all?"
Flash Mich, Mark Forster, lovemaking,True,1726,"Wir sind schon ein, zwei Jahre zusamm'n
Und hab'n schon drei, vier Sachen erlebt
Doch bist du nur fünf Minuten ma' weg
Ist dis wie zehn Jahre Knast für mich

Ey, du wickelst mich zu leicht um dein'n Finger, heh
Wenn du durch deine blauen Augen guckst wie immer
Ich bin hypnotisiert, wenn du vorbeispazierst
Dis wird jeden Tag 'n kleines bisschen schlimmer

Flash mich nochmal
Als wär's das erste Mal
Baby, Baby, crash mich so oft du willst
Ja, bis ich nicht mehr kann

Und seit du da bist, sind alle Lichter an (Ahh)
Du machst, dass ich nicht mehr schlafen kann (Ahh)
Ich seh' uns zwei in alt und grau
Mit weißen Haar'n und dickem Bauch (Ahh)
Flash mich nochmal
Als wär's das erste Mal (Yeah)

Wir hab'n schon ein, zwei Kriege geführt
Und hab'n schon drei, vier Zimmer demoliert
Aber weil fünf Minuten ohne dich zu viel sind
Bin ich auch mit neunzig immer noch bei dir

Ey, du wickelst mich so leicht um dein'n Finger
Wenn du durch deine lang'n Haare fährst wie immer
Ich werd' unkontrolliert, wenn du vorbeispazierst
Und dis wird jeden Tag 'n kleines bisschen schlimmer

Flash mich nochmal
Als wär's das erste Mal
Baby, Baby, crash mich so oft du willst
Ja, bis ich nicht mehr kann

Und seit du da bist, sind alle Lichter an (Ahh)
Du machst, dass ich nicht mehr schlafen kann (Ahh)
Ich seh' uns zwei in alt und grau
Mit weißen Haar'n und dickem Bauch (Ahh)
Flash mich nochmal
Als wär's das erste Mal


Und seit du da bist, sind alle Lichter an (Ahh)
Du machst, dass ich nicht mehr schlafen kann (Ahh)
Ich seh' uns zwei in alt und grau
Mit weißen Haar'n und dickem Bauch (Ahh)
Flash mich nochmal
Flash mich nochmal
Ich seh' uns zwei in alt und grau
Mit weißen Haar'n und dickem Bauch
Flash mich nochmal
Als wär's das erste Mal"
Stole the Show, Kygo, heartbroken,True,1408,"Darling, darling
Oh, turn the lights back on now
We're watching, watching
As the credits all roll down
And crying, crying
You know we're playing to a full house, house

No heroes, villains, one to blame
While wilted roses fill the stage
And the thrill, the thrill is gone
Our debut was a masterpiece
But in the end, for you and me
Oh, the show, it can't go on

We used to have it all, but now's our curtain call
So hold for the applause, oh
And wave out to the crowd, and take our final bow
Oh, it's our time to go, but at least we stole the show
At least we stole the show
At least we stole the show
At least we stole the show
At least we stole the show


At least we stole the show

Darling, darling
You know that we are sold out
And kisses fading
But the band plays on now
We're crying, crying
So let the velvet roll down, down

No heroes, villains, one to blame
While wilted roses fill the stage
And the thrill, the thrill is gone
Our debut was a masterpiece
Our lines, we read so perfectly
But the show, it can't go on

We used to have it all, but now's our curtain call
So hold for the applause, oh
And wave out to the crowd, and take our final bow
Oh it's our time to go, but at least we stole the show (Ooh)
At least we stole the show (Ooh)

At least we stole the show
Stole the show
Stole the show
Stole the show
At least we stole the show
Stole the show
We stole the show
At least we stole the show"
Uptown Funk (feat. Bruno Mars), Mark Ronson, party,True,4469,"Doh
Doh-doh-doh, doh-doh-doh, doh-doh
Doh-doh-doh, doh-doh-doh, doh-doh
Doh-doh-doh, doh-doh-doh, doh-doh
Doh-doh-doh, doh-doh (Aw, ow)

This hit, that ice cold
Michelle Pfeiffer, that white gold
This one for them hood girls
Them good girls, straight masterpieces
Stylin', wilin', livin' it up in the city
Got Chucks on with Saint Laurent
Gotta kiss myself, I'm so pretty

I'm too hot (Hot damn)
(
Doh
)
Uh, call the police and the fireman
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
I'm too hot (Hot damn)
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
Make a dragon wanna retire, man
I'm too hot (Hot damn)
(Doh-doh-doh, doh-doh-doh, doh-doh)
Say my name, you know who I am
I'm too hot (Hot damn)
(Doh-doh-doh, doh-doh, doh, doh)
And my band 'bout that money, break it down

Girls hit your hallelujah (Woo)
Girls hit your hallelujah (Woo)
Girls hit your hallelujah (Woo)
'Cause uptown funk gon' give it to you (Woo)
('Cause uptown funk gon' give it to you)
'Cause uptown funk gon' give it to you
Saturday night and we in the spot
Don't believe me, just watch, come on

Doh
Doh-doh-doh, doh-doh-doh, doh-doh
 (
Ya
)
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
Don't believe me, just watch, uh
Doh-doh-doh, doh-doh-doh, doh-doh
 (
Ya
)
(
Doh-doh-doh, doh-doh–
)
Don't believe me, just watch, uh
Don't believe me, just watch, uh
Don't believe me, just watch
Don't believe me, just watch
Hey, hey, hey, oh

Stop, wait a minute
Fill my cup, put some liquor in it
Take a sip, sign the check
Julio, get the stretch
Ride to Harlem, Hollywood, Jackson, Mississippi
If we show up, we gon' show out
Smoother than a fresh jar of Skippy

I'm too hot (Hot damn)
(
Doh
)
Call the police and the fireman
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
I'm too hot (Hot damn)
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
Make a dragon wanna retire, man
I'm too hot (Too hot, hot damn, hot damn)
(Doh-doh-doh, doh-doh-doh, doh-doh)
Bitch, say my name, you know who I am
I'm too hot (Hot damn)
(Doh-doh-doh, doh-doh, doh, doh)
Uh, and my band 'bout that money, break it down

Girls hit your hallelujah (Woo)
Girls hit your hallelujah (Woo)
Girls hit your hallelujah (Woo)
'Cause uptown funk gon' give it to you (Woo)
('Cause uptown funk gon' give it to you)
'Cause uptown funk gon' give it to you
Saturday night and we in the spot
Don't believe me, just watch, come on

Doh
Doh-doh-doh, doh-doh-doh, doh-doh
 (
Ya
)
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
Don't believe me, just watch, uh
Doh-doh-doh, doh-doh-doh, doh-doh
 (
Ya
)
(
Doh-doh-doh, doh-doh–
)
Don't believe me, just watch, uh
Don't believe me, just watch, uh
Don't believe me, just watch
Don't believe me, just watch
Hey, hey, hey, oh

(Doh)
(Doh-doh-doh, doh-doh-doh, doh-doh)
Before we leave
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
Lemme tell y'all a lil' something
Uptown funk you up, uptown funk you up
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
Uptown funk you up, uptown funk you up, uh
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
I said, uptown funk you up, uptown funk you up, uh
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
Uptown funk you up, uptown funk you up, come on
(
Doh-doh-doh, doh-doh, doh, doh
)
Dance, jump on it
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
If you sexy, then flaunt it
If you freaky, then own it
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
Don't brag about it, come show me, come on
Dance, jump on it
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
If you sexy, then flaunt it
Well, it's Saturday night and we in the spot
Don't believe me, just watch, come on

Doh
Doh-doh-doh, doh-doh-doh, doh-doh
 (
Ya
)
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
Don't believe me, just watch, uh
Doh-doh-doh, doh-doh-doh, doh-doh
 (
Ya
)
(
Doh-doh-doh, doh-doh–
)
Don't believe me, just watch, uh
Don't believe me, just watch, uh
Don't believe me, just watch
Don't believe me, just watch
Hey, hey, hey, oh

Uptown funk you up (Woo, come on)
(
Doh
)
Uptown funk you up (Hey, say what?)
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
Uptown funk you up (Hey)
(
Doh-doh-doh, doh
)
Uptown funk you up (Come on)
(
Doh
)
Uptown funk you up (Woo, come on)
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
Uptown funk you up (Hey, say what?)
Uptown funk you up (Hey)
Uptown funk you up (Come on)
(
Doh
)
Uptown funk you up (Woo, come on)
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
Uptown funk you up (Hey, say what?)
Uptown funk you up (Hey)
(
Doh-doh-doh, doh
)
Uptown funk you up (Come on)
(
Doh
)
Uptown funk you up (Ah)
(
Doh-doh-doh, doh-doh-doh, doh-doh
)
Uptown funk you up (Say what?)
Uptown funk you up
Aw, ow"
Herz über Kopf, JORIS, heartbroken,True,1423,"Hast mich lang nicht mehr so angesehen
Hab' viel zu oft versucht, uns zu versteh'n
Die Augen treffen sich, der Wein ist schon halb leer
Oh, ich weiß ganz genau, was du grad denkst
Der Zug ist abgefahr'n, die Zeit verschenkt
Fühlt sich so richtig an, doch ist so falsch

Und immer, wenn es Zeit wär, zu geh'n
Vergess' ich, was mal war und bleibe steh'n
Das Herz sagt: „Bleib“, der Kopf schreit: „Geh“
Herz über Kopf
Herz über Kopf

Trägst deine Haare immer noch wie früher
Und du tanzt genau wie früher
Die Augen treffen sich, der Raum ist schon halb leer
Hab'n uns so oft gesagt: „Es geht nicht mehr“
Das war am Anfang schwer, doch jetzt viel mehr
Musik ist aus und du kommst immer näher

Und immer, wenn es Zeit wär, zu geh'n
Verpass' ich den Moment und bleibe steh'n
Das Herz sagt: „Bleib“, der Kopf schreit: „Geh“
Herz über Kopf
Und immer, wenn es Zeit wär, zu geh'n
Verpass' ich den Moment und bleibe steh'n
Das Herz sagt: „Bleib“, der Kopf schreit: „Geh“

Herz über Kopf
Herz über Kopf
Herz über Kopf
Lass' ich dich immer noch nicht geh'n
Lass' ich dich immer noch nicht geh'n

Auch wenn es längst Zeit wär, zu geh'n
Herz über Kopf

Und immer, wenn es Zeit wär, zu geh'n
Verpass' ich den Moment und bleibe steh'n
Das Herz sagt: „Bleib“, der Kopf schreit: „Geh“
Herz über Kopf
Und immer, wenn es Zeit wär, zu geh'n
Verpass' ich den Moment und bleibe steh'n
Das Herz sagt: „Bleib“, der Kopf schreit: „Geh“
Herz über Kopf"
How Deep Is Your Love, Calvin Harris, lovemaking,True,1728,"Ah-ooh, ooh, ah-ooh

I want you to breathe me in
Let me be your air
Let me roam your body freely
No inhibition, no fear

How deep is your love?
Is it like the ocean?
What devotion are you?
How deep is your love?
Is it like nirvana?
Hit me harder again
How deep is your love?
How deep is your love?
How deep is your love?
Is it like the ocean?
Pull me closer again
How deep is your love?

Ah-ooh, ah-ooh, ah-ooh
How deep is your love?
Ah-ooh, ah-ooh, ah-ooh

Open up my eyes again
Tell me who I am (Mm)
Let me in on all your secrets
No inhibition, no sin

How deep is your love?
Is it like the ocean?
What devotion are you?
How deep is your love?
Is it like nirvana?
Hit me harder again
How deep is your love?
How deep is your love?
How deep is your love?
Is it like the ocean?
Pull me closer again
How deep is your love?

Ah-ooh, ah-ooh, ah-ooh
How deep is your love?
Ah-ooh, ah-ooh, ah-ooh
How deep is your love?

So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?
So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?
How deep is your love?
So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?
How deep is your love?
So tell me, how deep is your love? Can it go deeper?
Pull me closer again
So tell me, how deep is your love?
How deep is your love?

Ah-ooh, ah-ooh, ah-ooh
How deep is your love?
Ah-ooh, ah-ooh, ah-ooh
How deep is your love?
So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?
How deep is your love?
So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?"
"The Hanging Tree - From ""The Hunger Games: Mockingjay""", James Newton Howard, perseverance,False,0,
Hold Back The River, James Bay, perseverance,True,1334,"Tried to keep you close to me
But life got in between
Tried to square not being there
But think that I should have been

Hold back the river, let me look in your eyes
Hold back the river so I-I
Can stop for a minute and see where you hide
Hold back the river, hold back

Once upon a different life
We rode our bikes into the sky
But now we crawl against the tide
Those distant days are flashing by

Hold back the river, let me look in your eyes
Hold back the river so I
Can stop for a minute and be by your side
Hold back the river, hold back

Hold back the river, let me look in your eyes
Hold back the river so I-I
Can stop for a minute and see where you hide
Hold back the river, hold back

Oh, oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh, oh-oh-oh-oh

Lonely water, lonely water, won't you let us wander?
Let us hold each other
Lonely water, lonely water, won't you let us wander?
Let us hold each other

Hold back the river, let me look in your eyes
Hold back the river so I
Can stop for a minute and be by your side
Hold back the river, hold back

Hold back the river, let me look in your eyes
Hold back the river so I-I
Can stop for a minute and be by your side
Hold back the river, hold

Lonely water, lonely water won't you let us wander?
Let us hold each other
Lonely water, lonely water won't you let us wander?
Let us hold each other"
Shut Up and Dance, David Guetta, party,False,0,
Thinking out Loud, Ed Sheeran, lovemaking,True,1677,"When your legs don't work like they used to before
And I can't sweep you off of your feet
Will your mouth still remember the taste of my love?
Will your eyes still smile from your cheeks?
And darlin', I will be lovin' you till we're seventy
And baby, my heart could still fall as hard at twenty-three

And I'm thinkin' 'bout how
People fall in love in mysterious ways
Maybe just the touch of a hand
Well, me, I fall in love with you every single day
And I just wanna tell you I am

So honey, now, take me into your lovin' arms
Kiss me under the light of a thousand stars
And place your head on my beatin' heart, I'm thinkin' out loud
Maybe we found love right where we are

When my hair's all but gone and my memory fades
And the crowds don't remember my name
When my hands don't play the strings the same way, mmm
I know you will still love me the same
'Cause, honey, your soul could never grow old, it's evergreen
And baby, your smile's forever in my mind and memory

I'm thinkin' 'bout how
People fall in love in mysterious ways
And maybe it's all part of a plan
Oh, I'll just keep on makin' the same mistakes
Hoping that you'll understand

That, baby, now, take me into your lovin' arms
Kiss me under the light of a thousand stars
Place your head on my beatin' heart, I'm thinkin' out loud
And maybe we found love right where we are, oh-oh

Lo-lo-lo, lo-lo-lo
Lo-lo-lo, lo-lo-lo, love

So baby, now, take me into your lovin' arms
And kiss me under the light of a thousand stars, oh, darlin'
Place your head on my beatin' heart, I'm thinkin' out loud
That maybe we found love right where we are
Oh, maybe we found love right where we are
And we found love right where we are"
Ghost Town, Adam Lambert, loneliness,True,1063,"Died last night in my dreams
Walking the streets
Of some old ghost town
I tried to believe
In God and James Dean
But Hollywood sold out
Saw all of the saints
Lock up the gates
I could not enter
Walked into the flames
Called out your name
But there was no answer

And now I know my heart is a ghost town
My heart is a ghost town
My heart is a ghost town
My heart is a ghost town

Died last night in my dreams
All the machines
Had been disconnected
Time was thrown at the wind
And all of my friends
Had been disaffected
Now, I'm searching for trust
In a city of rust
A city of vampires
Tonight, Elvis is dead
And everyone's spread
And love is a satire

And now I know my heart is a ghost town
My heart is a ghost town
Ooh, my heart is a ghost town
My heart is a ghost town

There's no one left in the world
I'm gunslingin'
Don't give a fuck if I go
Down, down, down
I got a voice in my head that keeps singing
Oh, my heart is a ghost town

Ooh, my heart is a ghost town
Oh, my heart is a ghost town
(Said, my heart)
My heart is a ghost town
My heart is a ghost town"
Walk, Kwabs,perseverance,True,2544,"Gotta slow up, gotta shake this high (High)
Gotta take a minute just to ease my mind (Mind)
'Cause if I don't walk, then I get caught out
And I'll be fallin' all the way down

(Hundred-hundred-hundred-hundred–)
Hundred headlights makin' me blind
All of your pleasures catchin' my eye
If I jump once, then I never think twice
But your temptation's makin' me stay another night
And my senses only lie to me, lie to me
I don't know how I feel so raw to me, raw to me
I gotta check myself before I get what I want
Find out it's not what I thought it was
And you know I

Gotta slow up, gotta shake this high (High)
Gotta take a minute just to ease my mind (Mind)
'Cause if I don't walk, then I get caught out
And I'll be fallin' all the way down
Turn my head and shut my eyes (Eyes)
Doesn't even matter if I'm wrong or right (Right)
'Cause if I don't walk, I keep messin' around
And I'll be fallin' all the way down

Woah-woah, woah
Woah-woah

Tell myself ""Leave"", while I'm still strong
""Don't look back"", 'til I'm ten miles gone
And when the road stops, I'm gonna keep on
Until I end up in the place that I belong
But the pressure's pushin' me back again, tellin' me not to pretend
There isn't any use even tryin' to get you out my head
So I lift my feet off the ground, and I'm gonna walk right up

Gotta slow up, gotta shake this high (High)
Gotta take a minute just to ease my mind (Mind)
'Cause if I don't walk, then I get caught out
And I'll be fallin' all the way down
Turn my head and shut my eyes (Eyes)
Doesn't even matter if I'm wrong or right (Right)
'Cause if I don't walk, I keep messin' around
And I'll be fallin' all the way down

Won't get caught in the old fly trap
Run away, run away, never come back
No way I'm goin' down like that
No, no, run away, run away
Won't— (Won't get caught in the old fly trap)
I can't get caught up again (Run away, run away, never come back)
(No way I'm goin' down like that) No way
No, no (No, no, run away, run away)

Gotta slow up, gotta shake this high (High)
Gotta take a minute just to ease my mind, yeah
'Cause if I don't walk, then I get caught out (Hey)
And I'll be fallin' all the way down (I'll be fallin' all the way down, yeah)
Turn my head and shut my eyes (Shut my eyes)
Doesn't even matter if I'm wrong or right (Doesn't even matter)
'Cause if I don't walk, I keep messin' around
And I'll be fallin' all the way down, yeah

(Walk)
I'm gonna walk now
(Walk)
I'm gonna walk now
(Walk)
Yeah, no, (Walk) no, no
(Walk)
Better walk
(Walk)
Yeah-yeah, no, no, no (Walk), no, no, no
Oh (Walk)"
Lush Life, Zara Larsson, selfdetermination,True,2152,"I live my day as if it was the last
Live my day as if there was no past
Doin' it all night, all summer
Doin' it the way I wanna
Yeah, I'ma dance my heart out 'til the dawn
But I won't be done when mornin' comes
Doin' it all night, all summer
Gonna spend it like no other

It was a crush
But I couldn't, couldn't get enough
It was a rush
But I gave it up
It was a crush
Now, I might've went and said too much
But that's all it was
So I gave it up

I live my day as if it was the last
Live my day as if there was no past
Doin' it all night, all summer
Doin' it the way I wanna
Yeah, I'ma dance my heart out 'til the dawn
But I won't be done when mornin' comes
Doin' it all night, all summer
Gonna spend it like no other

It was a crush
I kept sayin', ""I'ma stay in touch""
But that thing went bust
So I gave it up, ooh
No tricks, no bluff
I'm just better off without them cuffs
Yeah, the sun won't set on us
Ooh, ooh, ooh, yeah, yeah

Went low, went high
Still waters run dry
Gotta get back in the groove
I ain't ever worried
Went low, went high
What matters is now
Gettin' right back in the mood

I live my day as if it was the last
Live my day as if there was no past
Doin' it all night, all summer
Doin' it the way I wanna
Yeah, I'ma dance my heart out 'til the dawn
But I won't be done when mornin' comes
Doin' it all night, all summer
Gonna spend it like no other

Now I've found another crush
The lush life's given me a rush
Had one chance to make me blush
Second time is one too late
Now I've found another crush
The lush life's given me a rush
Had one chance to make me blush
Second time is one too late

Ooh, ooh-woah
Ooh, ooh-woah

I live my day as if it was the last
Live my day as if there was no past
Doin' it all night, all summer
Doin' it the way I wanna
Yeah, I'ma dance my heart out 'til the dawn
But I won't be done when mornin' comes
Doin' it all night, all summer
Gonna spend it like no other

Now I've found another crush
The lush life's given me a rush
Had one chance to make me blush
Second time is one too late
Now I've found another crush
The lush life's given me a rush
Had one chance to make me blush
Second time is one too late"
