Song Name,Author,Classname,lyrics_available,lyrics_length,lyrics
Lullaby,BENNETT,party,True,1593,"Why are you afraid to fall asleep?
You'll be safe here with me
When the dark is all you see
Follow the sounds of the melody

Hush, my darlin', don't you cry
Baby, I will be your lullaby
And no more tears you'll sacrifice
Promise I will be your lullaby

Hush, my darlin', don't you cry
Baby, I will be your lullaby
And no more tears you'll sacrifice
Promise I will be your lullaby
Hush, my darlin', don't you cry
Baby, I will be your lullaby
And no more tears you'll sacrifice
Promise I will be your lullaby

-by, -by
Lullaby, -by, -by
Lullaby, -by, -by
Lullaby, I will be your lullaby

Put the lights out
We got nothing left to fear, so put the lights out
Let the voices disappear
For the night, I'll be herе, I will sing along, my dear
Put the lights out, put the lights out
Put thе lights out
We got nowhere left to be, so turn the lights out
Close your eyes and count to three
For a while, you will see that the night will set us free
Put the lights out, put the lights out

Hush, my darlin', don't you cry
Baby, I will be your lullaby
And no more tears you'll sacrifice
Promise I will be your lullaby

Hush, my darlin', don't you cry
Baby, I will be your lullaby
And no more tears you'll sacrifice
Promise I will be your lullaby
Hush, my darlin', don't you cry
Baby, I will be your lullaby
And no more tears you'll sacrifice
Promise I will be your lullaby, -by, -by
Lullaby, -by, -by
Lullaby, -by, -by
Lullaby, I will be your lullaby

-by, -by
Lullaby, -by, -by
Lullaby, -by, -by
Lullaby, I will be your lullaby, -by, -by
Lullaby, -by, -by
Lullaby, -by, -by
Lullaby, I will be your lullaby"
Over Each Other,Linkin Park,heartbroken,True,1165,"This is the letter that I
I didn't write
Lookin' for color in the
Black and white

Skyscrapers we created
On shaky ground
And I'm tryin' to find my patience

But you won't let me breathe
And I'm not ever right
All we are is talkin'
Over each other
There's nothin' underneath
It's all a waste of time
All we are is talkin'
Over each other (Over each other)
Over each other

Reaching for satellites
But all along
Under your breath, you're sayin'
That I was wrong, oh

The skyscrapers we created
Are comin' down
And free-fallin' to the pavement

'Cause you won't let me breathe
And I'm not ever right
All we are is talkin'
Over each other (Over each other)
There's nothin' underneath
It's all a waste of time
All we are is talkin'
Over each other (Oh)

Are we over each other? (Oh)
Are we over each other? (Oh)

I can't go to sleep
I lie awake at night
I'm so tired of talkin'
Over each other (Over each other)
So say what's underneath
I wanna see your side
We don't have to be talkin'
Over each other (Over each other)
Over each other
Over each other
Over each other
Over each other

You got it
That's the one
Are you recording this?
'Kay, get your screaming pants on"
greedy,Our Last Night,heartbroken,False,0,
auf alles!,Bonez MC,aggressive,True,2676,"Ah, 19, 187, Gang

Wände voll Schimmel, Sozialbau
Natron auf Löffel, mein Baser kocht Chemie (Chemie)
Das' keine Makarow, eh-eh
Nagelneue Glock-17 Gen4
Kripos am Block, wir seh'n sie
Medizin für mein'n Kopf, schlaf' wie ein Baby, woah
Mein Arbeiter ackert den ganzen Tag
Kaiserdamm, schickt die Sabayen vor Späti
Eier und Platten-Dry, das' kein Semi (Hajar)
GTA, plan'n die Mission'n wie ein Genie (Ey)
Habe Kontaktе, der knackt jeden Trеsi im Nullkommanix
Sag mir, wem willst du Angst machen? Du Witz (Hehe)
Kugeln und Magazine, alle Hohlspitz (Boh, boh)
Brandneue Glock geholt, fahr' durch Charlottenburg
Trink' nur Arznei und kein Aperol Spritz (19)
Rauch' Kette, paar Schachteln, die Marlboro Mix
Hinter Kachel mit Spachtel ein Stapel voll Clips
In der Gegend mit Bonez, verkauf', wo du wohnst
Ey, Abiat und Maka (Ah), wir hab'n, was du willst

Rauch' Kette, paar Schachteln, die Marlboro Mix
Hinter Kachel mit Spachtel ein Stapel voll Clips
In der Gegend mit Bonez, verkauf', wo du wohnst
Mein Anwalt macht ganz schnell aus Handel Besitz

Trag' eine Glock (Ich schwöre auf alles)
Deine Jungs Schock (Ich schwöre auf alles)
Kenn' kein'n Stopp (Eh-eh), Maka ist besser als Wock' (Ich schwöre auf alles)
So betäubt, oh mein Gott (Ich schwöre auf alles)
Auf Knast kein'n Bock (Ich schwöre auf alles)
Stahlmantel- oder Hohlspitzgeschoss (Ich schwöre auf alles)

Drei Uhr nachts, was für ein Bass
Augen sind rot, aber Haut ist blass
Sitzen im Auto, mein iPhone auf laut (Hrrm)
Und die Lippen so trocken, die Handflächen nass (Haha)
Fahr'n in Kolonne mit Nizi und so
1019, 187 und so (Gang)
Digga, kauf' mir Gelato, rauche den Vapo
Trink' auf die Toten und fliege zum Mond (Hrm)
Scheine am zücken, Weiber am bücken
In Schritten, ich schmeiße ein'n Batzen auf sie (Yeah)
Jeden Tag auf der Street, Waffen im Jeep
Also mach nicht auf krass, ey, wir lassen dich liegen
Makatussin macht aggressiv
Komm' auf die Party mit Maske von Scream
Doppeltasse voll Lean, Dicka, was für ein Beat
Baller' nachts durch Berlin, voll auf Adrenalin
Hab' Langeweile, kauf' mir ein'n Sarg (Oh)
Schaufel' mein Grab, bin drauf jeden Tag
Aber Outfit ist frisch und das Auto geht hard
Corvette all-black, sieht aus wie gemalt
Mit Gang, wir sind draußen (Ja)
Außer, wenn wir was aufnehm'n (Ärgh)
Sie sagen: „Der Junkie, das' doch kein Leben“
Doch glaub mir ma', jeder will tauschen

Zeig' meine Glock, hehe (Ich schwöre auf alles)
Deine Jungs Schock (Ich schwöre auf alles)
Kenn' kein'n Stopp (Eh-eh), Maka ist besser als Wock' (Ich schwöre auf alles)
So betäubt, oh mein Gott (Ich schwöre auf alles)
Auf Knast kein'n Bock (Ich schwöre auf alles)
Stahlmantel- oder Hohlspitzgeschoss (Ich schwöre auf alles)"
Shadows Follow,Metallica,aggressive,True,1105,"Hanging by a thread as I play dead
Hanging by a thread and my mind is code red
Cut and run, try to hide, get away, shut my eyes, just to hide from the fate
Cut and run, try to hide, get away, cover up, get shelter from the hate
Demonized, liquified, tranquilized, prophesied, just to hide from life
Night and day, led astray, in decay, come what may, not to face that fight

Seethin', breathin'
Nightmares grow
On I run
Still, my shadows follow

Never can I stop 'cause they hunt me
Never can I stop 'cause the beast is hungry
Like a wolf on the hunt stalking prey
Closing in, no, it won't let me be
Like a wolf on the hunt stalks a prey
Any cost, fulfill a destiny

Seethin', fast breathin'
Nightmares grow
On I run, still, my shadows follow
On I run, but still, my shadows follow

Cut and run, hide away from fate
Cover up, try to hide the hate
Like a wolf, it won't let me be
Closing in, wish away, shut my eyes
Wish it away


Seethin', fast breathin'
Nightmares grow
On I run, still, my shadows follow
Facin' my demons
Now I know
If I run, still, my shadows follow
I say ""No"", still, my shadows follow"
How I Fell in Love,SH4YN,lovemaking,False,0,
Dreams,Points of Conception,selfdetermination,True,897,"I lost my faith in this
And all my hope
Those dreams were all insane
But never enough
It‘s almost easy
To let them fade away
But mind the goals
We want to chase

All these feelings were lost in thoughts
We forgot to live this life ourselves
How we are locked in dreams
We must break out now

Time has changed us
It‘s pushing us away
We can‘t start healing
Until we get to pay

All these feelings were lost in thoughts
We forgot to live this life ourselves
How we are locked in dreams
We must break out now

The spark is growing in us
It controls our thinking
We‘re possessed by this idea
That we can gain
Strength
From fear

All these feelings were lost in thoughts
We forgot to live this life ourselves
How we are locked in dreams
We must break out now

All these feelings were lost
And the memories were fading
The dreams i held on
Were drowned in my pain
And then
We're fading
Away
We're fading"
Mindreader,Electric Callboy,heartbroken,True,1714,"You're like a bittersweet harmony
And there never really was a you and me
You wrapped me 'round your finger
Then hit my back with your deadly stinger

Save myself
You'll be the death of me
Save myself
Stay away from me
Save myself
I want you out of my head so bad

And even if I wanna hide what I'm feeling for you
You'd figure it out 'cause
You're a mindreader
And even if I wanna hide what I'm feeling for you
You'd figure it out 'cause
You're a mindreadеr

All the goddamn time, you made mе feel like shit
The only thing you really cared about was your benefit
I wanna get out while you're tryna get in sucka
Everything you did is something I'll do better

Save yourself
Oh, I will beat you up
Save yourself
I know you'd never stop
Save yourself
I'm gonna make you regret so bad

And even if I wanna hide what I'm feeling for you
You'd figure it out 'cause
You're a mindreader
And even if I wanna hide what I'm feeling for you
You'd figure it out 'cause
You're a mindreader
Mindreader

Save myself
Yeah

You are the devil, bitch
Everybody knows that
I wanna cut my thoughts out of your head
You are the devil, bitch
Everybody knows that
When I'm done with you, you'd rather be dead
Dead, so dead
When I'm done with you, you'd rather be dead
Dead, so dead
When I'm done with you, you'd rather be dead

And even if I wanna hide what I'm feeling for you
You'd figure it out 'cause
You're a mindreader
And even if I wanna hide what I'm feeling for you
You'd figure it out 'cause
You're a mindreader
Mindreader

I gotta move on but you hold me
You're still in my head, you control me
'Cause you're a mindreader
I wanna be right here without you
Just wanna forget what I've been through
I need a mindreader
Mindreader"
Doktor,PA Sports,loneliness,True,3113,"Verlier' mich, denn ich find' kein'n Halt
Hab' gedacht, dass ich flieg', doch bin nur tief gefall'n
Ich brauch' 'n Doktor, ruf mir 'n Doktor
Ich brauch' 'n Doktor, Doktor, um wieder ich zu sein

Herr Doktor, ich glaub', es ist wichtig, dass wir reden (Ja)
Irgendwas nagt an meiner Seele und mir platzt der Schädel (Ah)
Ich hab' jahrelang gehustlet für ein krasses Leben
Doch an manchen Tagen werd' ich morgens wach und hasse jeden (Jeden)
Meine Verlobte sagt mir, mein Vеrhalten wär psychotisch
Verkehrtе Logik, ich schwör' dir, dass ich nicht gerne so bin
Erwachsen werde, tze, bei mir kam zuerst das Show-Biz
Mittlerweile sind die Depression'n und die Schmerzen chronisch
Cali-Spliffs, nur damit ich schlafen kann um vier
Und durch die Adderalls bleib' ich ein paar Tage fokussiert (Ja)
Zwei Xanny-Pill'n, damit ich die Fassade nicht riskier' (Nie)
Ich hör' sie reden, doch bin gar nicht intressiert
Sitz' bei dir am selben Tisch, aber Parham ist nicht hier
War mittlerweile überall, doch schon seit Jahren nicht bei mir
Ist nix Schönes, wenn sich deine Eltern fragen, ob du stirbst (Nein)
Herr Doktor, meine Kleine will ihr'n Vater nicht verlier'n
[Hook: Alies &
Sido
]
Verlier' mich, denn ich find' kein'n Halt
Hab' gedacht, dass ich flieg', doch bin nur tief gefall'n
Ich brauch' 'n Doktor, ruf mir 'n Doktor
Ich brauch' 'n Doktor, Doktor, um wieder ich zu sein (Ah)

Im Koma
Es ist, wie es ist, von sowas kommt sowas
In der Präsidentensuite seit einem Monat
Entweder Ohnmacht oder Game over
Ich kann nur verlier'n, denn ich hab' kein'n Controller
Mein Ego ist zu klein, darum sauf' ich wie ein Großer
Viele bunte Pill'n und 'ne blaue wegen Koka
Da denkt das dumme Brot, es wär schlauer als der Toaster
Tausend für die Frau und zehntausend für den Ober
Spiele die letzte Geige für irgendein'n Mozart
Spiele gegen Frauen geb' ich auf wie mein Opa
Energie verbraucht, Haare grau wie Oktober
Ich bin krank, hoffentlich ist das nur Corona
Los, holt mir 'n Notarzt
Sagt ihm, ich bin dieses Häufchen Elend aufm Sofa
Heh, schon wieder zu viel Vida loca
Ohne Liebe ist man nur dem Tod nah, over

Verlier' mich, denn ich find' kein'n Halt
Hab' gedacht, dass ich flieg', doch bin nur tief gefall'n
Ich brauch' 'n Doktor, ruf mir 'n Doktor
Ich brauch' 'n Doktor, Doktor, um wieder ich zu sein

Tunnelblick, ich denk' an meine Kids grade
Sitz' im Backstage, mehr Bitches als bei Misswahl'n
Schreib' den Text auf Tequila Azul, fick' Hpnotiq
Bin irgendwo im Nirgendwo, wenn ich 'n Gig habe
Danach bin ich allein im Hotel und sniff' Nasen
Die schwarze Ballermann neben Whiskyglas ist scharf
Am nächsten Abend komm' ich heim und freu' mich, dass ich dich habe
Nicht nur dich habe, auch die Kids habe
Papa ist und bleibt ein Rolling Stone, nicht wahr? (Nicht wahr?)
Platt von letzter Nacht leg' ich mich schlafen
Gott, beschütze mich vor Satan, bismillah
Ich glaube, ich brauch' nicht nur ein'n Arzt, ich brauch' ein'n Psychiater

Verlier' mich, denn ich find' kein'n Halt
Hab' gedacht, dass ich flieg', doch bin nur tief gefall'n
Ich brauch' 'n Doktor, ruf mir 'n Doktor
Ich brauch' 'n Doktor, Doktor, um wieder ich zu sein"
Leave It All Behind,Deadcode,loneliness,False,0,
Complicated,DONDON,heartbroken,True,1756,"Ich würde dich vergessen, doch ich kann's nicht
Sechs Uhr in der Früh, ich denke an dich (Uh-wouh-uh-uh-uh-uh)
Ich wart' seit einer Woche auf 'ne Nachricht
Monate verging'n, aber es kam nichts (Uh-wouh-uh-uh-uh-uh)
Ich bleibe steh'n
Und du kannst einfach weitergeh'n
Ist halt zu spät
Hab' für den Scheiß hier kein'n Plan B
Ich weiß jetzt, ich weiß jetzt
Dass ich ohne dich nicht anders kann
Ich weiß jetzt, ich weiß jetzt
Diese andern Girls komm'n nicht im Ansatz ran
Hast den Scheiß nicht gemeint
Hast alles einfach so gesagt
So allein, lässt mich fall'n
Als wär der ganze Scheiß nicht wahr

Ich dachte, du bleibst hier, du machst den Shit so complicated
Fuck, ich such' nach dir, ich such' nach uns
Ich dachte, du bleibst hier, du machst den Shit so complicated
Fuck, ich such' nach dir, ich such' nach uns

Ich würde dich vergessen, doch ich kann's nicht
Ich schwör', ich bin mir selbst so fern
Mein Herz zerbrach, da war ich zweiundzwanzig
Scheiße, ich erkenn' ich mich selbst nicht mehr, mh-mh, ah
Und ich schwör', mir geht's seit Wochen nicht mehr gut
Doch solange du okay bist, ist's in Ordnung
Du hast von meinem Lockenkopf genug
Und ich krieg' dich da nicht raus so wie ein Ohrwurm
Und ich krieg' dich da nicht raus, ich wache panisch auf
'n fremdes Mädchen liegt in meinem Bett
Und taucht dein Name auf, dann setzt mein Atem aus
Fuck, ich glaub', ich renn' für immer weg
Ich guck' kein'n mehr an, hör' keinem mehr zu
Meine Hose ist kaputt, meine Schuhe voll Blut
Ich wurd kalt, verdammt, kalt dank dir
Ich dachte, du bleibst hier

Ich dachte, du bleibst hier, du machst den Shit so complicated
Fuck, ich such' nach dir, ich such' nach uns
Ich dachte, du bleibst hier, du machst den Shit so complicated
Fuck, ich such' nach dir, ich such' nach uns"
2L8 UNDEAD,Ryan Oakes,heartbroken,True,1848,"Okay the sky turns black and the rivers are red
Forget the four horsemen let 'em send me instead
Look in the mirror and then say my name right under your breath
I'll make sure I'm adding you to Holllywood's undead
Tied up loose ends now I'm cutting the stray cats
Want my two cents, it'll cost about eight racks
Homie do the kid a favor when you stabbing my back
Make sure you load the knife with ink so you can gimme a tat
Facts
A year ago I said it's too late amen
Won't sugar coat it that's a toothache amen
Don't hold my breath but got a blue face amen
The only thing around that's two faced amen
You got something to say to everybody but me

Don't
Wait
Say that shit to my face
You
Break
Every promise you make
I wasted all of my time
Covering all of your lies
Too late
Too late

I shoulda saw the warning signs that this shit was over
On the brighter side I'm wise just a little broker
Your shit was fire but I'm sorry I'm a little doper
Hope your basic ass is used to being mediocre
I swear I'm only half the man that I used to be
When I was with you I was blind now I can see
The end is getting closer
Guess I just need some closure
And now that this is over bitch I'd rather be a loner

Don't
Wait
Say that shit to my face
You
Break
Every promise you make
I wasted all of my time
Covering all of your lies
Too late
Too late

If there's a devil in me then girl you ain't no angel
Rules don't apply because you played every angle
How many bodies you got?
How many times you been caught?
How can this be my fault with all the bullshit you brought?
But it's okay because I gotta stay fresh
You hate me well baby say less
Fresh to death bitch I'm on my next shit
Don't let the door hit your ass on the exit

Don't
Wait
Say that shit to my face
You
Break
Every promise you make
I wasted all of my time
Covering all of your lies
Too late
Too late"
2003,Liaze,perseverance,True,1816,"Pust' bjegut njeukljushje
Pjeschjehody po lusham
A woda, po asfal'tu rjekoj (equal)

Es gab ein Gericht für alle sieben Tage in der Woche
Trotzdem haben wir uns siebenmal gefreut (Siebenmal)
Dann vergingen ein paar Jahre und vom Tisch, den ich bezahle
Glaub mir, Bruder, hab'n wir damals noch geträumt (Davon hab'n wir noch geträumt)
Aus dem Zimmer wurd der Hinterhof, aus Bonbons Zigaretten
Aus Controller von Nintendo wurden Joints (Ganz schön viele)
Russian Guy, für die Deutsche war ich fremd in diesem Land
Und währenddessen für die Russen viel zu deutsch (Da na huj)

Ich war eins von drei Kindern
Ohne Heizung im Zimmer
Nicht so schlimm, wie es klingt, ich war noch klein
2003, Fernseher flimmert
Schwarz und weiß und erinnert
An 'ne Zeit, die für immer in mir bleibt

Pust' bjegut njeukljushje
Pjeschjehody po lusham
A woda, po asfal'tu rjekoj
I nje jasno prohoshim
W etot djen' njepogoshij
Potschjemu ja wjesjelyj takoj (2003; ah)

Im Schaufenster sah er Spielsachen, die er nie hatte (Nie hatte)
Opa holt sein'n letzten Zehner aus der Brieftasche (Aha)
Ich sah Sonnenblum'nkerne und paar leere Bierflaschen
Kein Champagner, na huj, weil wir nie so viel hatten (Da na huj)
Du hast keine Ahnung, wie schwer diese Sprache mal war (Oh, da)
War der Junge, der kaum was auf der Klassenfahrt sagt (Gar nichts)
Jetzt steh' ich unter diesem Kamerakran
Dieses Leben eine Achterbahnfahrt

Ich war eins von drei Kindern
Ohne Heizung im Zimmer
Nicht so schlimm, wie es klingt, ich war noch klein
2003, Fernseher flimmert
Schwarz und weiß und erinnert
An 'ne Zeit, die für immer in mir bleibt

Pust' bjegut njeukljushje
Pjeschjehody po lusham
A woda, po asfal'tu rjekoj
I nje jasno prohoshim
W etot djen' njepogoshij
Potschjemu ja wjesjelyj takoj

La-la-la, la-la-la-la
La-la-la, la-la-la-la
La-la-la, la-la-la, la-la-la"
Jeden Tag,JBS,loneliness,True,1182,"Jeder Tag auf dieser Welt bringt mich ein Stück weit weg von hier
Alles schon geseh'n, doch nicht genug von dem, was mir gefiel
Wir steigen jeden Tag in dieselbe Bahn ein, weil
Wir nicht mehr wissen, wie das anders sein soll

Was mich verletzt, schreib' ich auf
Wir gehen auf, kann nicht mehr atmen von dem , ja
Spürst du das auch oder bin ich alleine?
Ich bin immer dicht an dеiner Seite

Ich lеg' mich schlafen
In einem Bett aus Nadeln
Ich steh' am Hafen
Denn ich will für immer warten, ey
Wir stehen lang nicht mehr am Abgrund
Nein, wir liegen in der Schlucht
Und wenn ich weiß, ich muss es lassen
Kommt die Liebe zu der Sucht

Was mich verletzt, schreib' ich auf
Wir gehen auf, kann nicht mehr atmen von dem , ja
Spürst du das auch oder bin ich alleine?
Ich bin immer dicht an deiner Seite

Jeder Tag auf dieser Welt bringt mich ein Stück weit weg von hier
Alles schon geseh'n, doch nicht genug von dem, was mir gefiel
Wir steigen jeden Tag in dieselbe Bahn ein, weil
Wir nicht mehr wissen, wie das anders sein soll

Was mich verletzt schreib' ich auf
Wir gehen auf, kann nicht mehr atmen von dem , ja
Spürst du das auch oder bin ich alleine?
Ich bin immer dicht an deiner Seite"
Wenn ich dich vermiss,Nael,heartbroken,True,2133,"You just want attention, you don't want my heart
Maybe you just hate the thought of me with someone new
Yeah, you just want attention, I knew from the start
You're just making sure I'm never gettin' over you (Ayo Qeng, wake up!; Ah)

Ja, ich hass', dass du nicht liebst
Und ich lieb', wenn du mich hasst
Weiß, dass ich mit dir flieg'
Aber muss dann alleine fall'n
Sitz' an der Hotelbar am Gin
Weil du mich wieder einsam machst
Sag nicht, du weißt, wer ich bin
Denn du vergisst nach jeder Nacht
Ja, ich weiß, dass ich nur in 'nеr Phase bin
Und du wie alle andеren
Irgendwie mag ich dich
Tu nicht so, als ob da gar nichts ist

Auch wenn ich weiß, dass du der größte Fehler bist
Tu' ich es immer wieder, wenn ich dich vermiss'

Baby, sei doch ehrlich, wie lang hältst du's aus
Bis du wieder mein Herz brichst und uns nicht mehr brauchst?
Shit, du bist gefährlich, ja, das weiß ich auch
Baby, sei doch ehrlich, wie lang hältst du's aus?
You just want attention, you don't want my heart
Maybe you just hate the thought of me with someone new
Yeah, you just want attention, I knew from the start
You're just making sure I'm never gettin' over you (You just want attention)

Fix' deine Trust Issues, ah
Und du fickst mein Herz
Immer wenn du dich entfernst
Als ob wir nur Freunde wär'n
Baby, sag, was soll ich noch tun?
Auch wenn du sagst, ich bin nichts wert
Kann ich seh'n, da ist noch mehr
Ja, ich weiß, dass du wieder auf Party bist
Mit irgend 'nem anderen
Irgendwie mag ich dich
Tu nicht so, als ob da gar nichts ist

Auch wenn ich weiß das du der größte Fehler bist
Tu' ich es immer wieder, wenn ich dich vermiss'

Baby, sei doch ehrlich, wie lang hältst du's aus
Bis du wieder mein Herz brichst und uns nicht mehr brauchst?
Shit, du bist gefährlich, ja, das weiß ich auch
Baby, sei doch ehrlich, wie lang hältst du's aus?
You just want attention, you don't want my heart
Maybe you just hate the thought of me with someone new
Yeah, you just want attention, I knew from the start
You're just making sure I'm never gettin' over you

You just want attention
You don't want my heart
(You just want attention)
(You don't want my heart)
Ohh"
Problemboy,DONDON,lovemaking,True,2166,"Sag, wie glänzt dein Lächeln so weiß?
Jeder deiner Blicke, sie fesseln mich ein
Ihr Ex, der lässt es nicht sein
Tausend Männer, die sie woll'n und sie denkt nur an ein'n (Love you, DON)
Oh Babygirl, ich schieß' für dich
Nur deine Augen und mein Ziel im Blick
Geh' eines Tages auf die Knie für dich
Lass' dich heut Nacht die Töne treffen, die sonst niеmand trifft
Nur weil meine Liеbe tiefer ist
Du und meine Ex nicht gleich
Unsre Liebe echt, nicht falsch, yeah-yeah
Ich will das hier jetzt, nicht gleich
Komm und gib mir deine beste Zeit, yeah
Das alles geht so schnell, ich weiß
So gut sollte der Sex nicht sein
Schreib' Lieder wie die Jackson Five
Und dieses Girl kennt jede Line, nein, nein, yeah

No way, sie meint, ich tu' ihr nicht gut, no, no, no
No way, doch ich hör' keinem wirklich zu
Okay, sie sagt mir: „Change, wenn du mich liebst“
Doch keiner kann mich erzieh'n, ich bleib' ein Problem-Boy

Du bist der Small zu meinem Big Blind
Wie deine Haare in den Wind fall'n
Schließ' unser Bild in meinem Spind ein
Meine Ex, sie hat Verrat in ihren Adern so wie 6ix9ine
Ihr seid nicht ein'n Tick gleich, ich weiß
Manchmal bin ich zu viel für dich
Ein'n Grund zu bleiben, den gibt es nicht, oh nein
Aber, Baby, du siehst es nicht
Vielleicht ein anderer, doch Babe, ich verdien' dich nicht, oh nein
Und sie meint, ich tauch' häufig nicht auf
Sie sagt zu meinen Freunden, ich sollt dir nicht trau'n
Bin für dich Gift wie das Zeug, das ich rauch'
Sagst, du willst mich nicht mehr seh'n und das solltest du auch
Nein, ich bin nicht der Freund, den du brauchst (Yeah-yeah)
Baby, warum machst du die Augen nicht auf? (Oh-oh)
Warum sagst du, du bräuchtest mich auch?
Sag, du willst für immer geh'n, denn es läuft drauf hinaus (Yeah, yeah, uhh)

No way, sie meint, ich tu' ihr nicht gut, no, no, no
No way, doch ich hör' keinem wirklich zu
Okay, sie sagt mir: „Change, wenn du mich liebst“
Doch keiner kann mich erzieh'n, ich bleib' ein Problem-Boy (Yeah-yeah, yeah, yeah)

Ich bleib' ein Problem-Boy, -Boy, -Boy (Uhh)
Ich bleib' ein Problem-Boy, -Boy (Uh-uhh)
Ich weiß, ich lüg' zu oft (Zu oft), immer das letzte Wort
Gib mir noch eine Chance, ein Problem-Boy, -Boy, -Boy"
Von Party zu Party,SXTN,party,True,2973,"​
Von Party zu Party
Von Party zu Party

Aftershow-Party auf Mediaspree
Im Wasser spiegelt sich die Sonne der Nacht
Billige Menschen in teuren Klamotten
Steh' nicht auf der Liste, doch komme plus acht
Dickes Buffet, Finger Food auf dem Tisch
Ich greif' zu, alles free, bisschen Fusel für mich
Die Röcke sind kurz und die Uhren sind schick
So viel Künstler sind hier, doch kein Hurensohn kifft
Im Handumdrehen wird ein Blunt gedreht
Ist schön anzusehen, ohne anzugeben
Die Anzugträger sind angeekelt
Unangenehm, ich hab' den Drang zu gehen
Zu der Hip-Hop-Party
Sie gönnen sich Koka und Jim Beam
Und alle sind so high wie Marley
Sie gönnen sich wo man auch hinsieht
An die Aufpasser: „Bitte zur Seite mit euch
Denn die Fotzen renn'n einfach vorbei“
Kanaken und Schwarze haben Hip-Hop erfunden
Doch Türsteher lässt sie nicht rein
Hast nicht dran gedacht, es ist Samstag Nacht
Dort 'ne schöne Bitch, da ein böser Blick
Du wirst angegrabscht und dumm angemacht
Du schreist in mein Ohr, doch ich höre nix
Wodka-Energy, Weed und Schweiß
Jeder Spast hier drinnen weiß wie ich heiß'
Rap-Asi-Publikum, ziemlich nice
Null Garantie, dass es friedlich bleibt

Verbrenn' deine Harley
Gib mir die Kante wie Charlie
Ich checke die Lage
Rolle von Party zu Party
Du hältst mir die Haare
Ich riech' meine eigene Fahne
Wieder raus auf die Straße
Rolle von Party zu Party

Von Party zu Party
Sie gönnen sich Koka und Jim Beam
Und dann wieder raus auf die Straße
Wir tanzen wie Roma und Sinti
Rolle von Party zu Party
Sie gönnen sich, wo man auch hinsieht
Und alle sind so high wie Marley, wie Marley, wie Marley, wie Marley

Sie gönnen sich, gönnen sich
Sie g-g-g-gönnen sich
Sie gönnen sich, gönnen sich
Sie g-g-g-gö—

Komm' in den Club, alle Augen sind drauf
Such' mir 'nen Druffi, er gibt einen aus
Jeder labert mich voll, fragt, ob ich was brauch'
Die Bässe so laut, machen einen fast taub
Sie shufflen zum Beat, schnüffeln das Weed
Laufen auf Klo, damit keiner sie sieht
Körper verschwitzt, Stimmung erhitzt
Rauche alleine, weil keiner hier kifft
Seh' diese Prima Ballerina tanzt wie eine kleine Elfe
Sie ballert eine E, aber erstmal nur die Hälfte
Du kommst gar nicht klar, gehst immer der Nase nach
Weil du weißt, dass du blasen darfst
Doch du sagst, es ist gar nicht wahr
Genieße die Freak-Show und baue 'nen Blunt, auf entspannt
Zombies außer Rand und Band, alle schmeißen, keiner fängt
Mir scheiß egal, solang meine Tüte noch brennt

Verbrenn' deine Harley
Gib mir die Kante wie Charlie
Ich checke die Lage
Rolle von Party zu Party
Du hältst mir die Haare
Ich riech' meine eigene Fahne
Wieder raus auf die Straße
Rolle von Party zu Party

Von Party zu Party
Sie gönnen sich Koka und Jim Beam
Und dann wieder raus auf die Straße
Wir tanzen wie Roma und Sinti
Rolle von Party zu Party
Sie gönnen sich, wo man auch hinsieht
Und alle sind so high wie Marley, wie Marley, wie Marley, wie Marley

Sie gönnen sich, gönnen sich
Sie g-g-g-gönnen sich
Sie gönnen sich, gönnen sich
Sie g-g-g-gö—"
harder to lie.,elijah,heartbroken,True,2213,"Yeah, I swear I don't even remember your face
All my memories of you are starting to fade
Not spending every night here lying awake
Yeah, I'm doing ok, I swear that I'm ok, yeah

I'm suffocating from self-medicating
And I don't know a way out
When I say I blame you and scream that I hate you
It tastes like blood in my mouth
And I can't face all of my mistakes
So I broke every mirror in this place
I'm suffocating from self-medicating
Like I don't know a way out

Yeah, I swear I don't even remember your face
All my memories of you are starting to fade
Not spending every night here lying awake
Yeah, I'm doing ok, I swear that I'm ok

I keep saying that it gets better with time
Keep telling everybody that I'm doing fine
Yeah, you're not always sitting in the back of my mind
It's really getting harder and harder to lie, yeah

Feeling so hopeless, but you'll never notice
'Cause you know that I won't admit
That you cut me open, here alone and broken
Yeah, you left me so sick
I bite my tongue when it comes to you
But you said that you'd down the drug
Feeling so hopeless, but you'll never notice
Why can't you see what you did?

Yeah, I swear I don't even remember your face
All my memories of you are starting to fade
Not spending every night here lying awake
Yeah, I'm doing ok, I swear that I'm ok

I keep saying life gets better with time
Keep telling everybody that I'm doing fine
Yeah, you're not always sitting in the back of my mind
It's really getting harder and harder to lie, yeah

Harder to lie
Harder to lie, yeah
Harder to lie
Harder to lie

I know my walls are caving in
'Cause you broke me down again and again
Disguise my lies within my skin
I just pretend
I just pretend

Yeah, I swear I don't even remember your face
All my memories of you are starting to fade
Yeah, I swear I don't even remember your face
All my memories of you are starting to fade
Not spending every night here lying awake
Yeah, I'm doing ok, I swear that I'm ok

I keep saying life gets better with time
Keep telling everybody that I'm doing fine
Yeah, you're not always sitting in the back of my mind
It's really getting harder and harder to lie

Harder to lie
Harder to lie, yeah
Harder to lie
Harder to lie, yeah"
