Song Name,Author,Classname,lyrics_available,lyrics_length,lyrics
Rehab,Electric Callboy,perseverance,True,1976,"Baby, take me to rehab, it's going down
Baby, take me to rehab, it's going down
Baby, take me to rehab, it's going down
Baby, take me to rehab, it's going down

Always staying hard on track
On my way to hell and back
Always high and I never rest
This life gives me a heart attack
People are calling me overdone
But ain't nothing hurting the hardest one
Fuck all the warnings, I'm ready to fall
My fingers are up when I'm paying the toll

I'm feeling like I'm static 'cause the noise just silent
I don't wanna hear you 'cause I'm divine in my failure
I can't hear your voice, but I keep on trying
Prayers going unheard in a void

You will never know what is hiding, what is hiding inside
You will never know what is breaking, what is breaking my mind
And I'll crash down all the doubts along the way
You will never get hold of me, baby, take me to rehab

Baby, take me to rehab, it's going down
Baby, take me to rehab, it's going down

These goddamn voices in my head
It's causing it to almost crack
Don't you tell me how to act
Don't need you breaking my neck
Don't need to be put up against the wall
I don't give a fuck and move on, that is all
I know it's time, I can finally confess
That I wanna live in this beautiful mess

I'm feeling like I'm static 'cause the noise just silent
I don't wanna hear you 'cause I'm divine in my failure
I can't hear your voice, but I keep on trying
Prayers going unheard in a void

You will never know what is hiding, what is hiding inside
You will never know what is breaking, what is breaking my mind
And I'll crash down all the doubts along the way
You will never get hold of me, baby, take me to rehab

Baby, take me to rehab

Somebody else is hiding deep under my skin
Nobody else is paying for all of my sins

You will never know what is hiding, what is hiding inside
You will never know what is breaking, what is breaking my mind
And I'll crash down all the doubts along the way
You will never get hold of me, baby, take me to rehab"
Crystals,Electric Callboy,party,True,1669,"Put your motherfucking hands in the sky!

Her eyes so crystal clear
Her taste like diamonds in my mouth
This freezing touch of fear
Won’t let me go until my heart stops


I can’t remember last night
Who’s the person next to me?
The drugs, the drinks, my love
Baby, you make me feel free

I close my eyes, inhale the air
Floating away, but I don’t care
I just wanna be with you darling
I wanna feel free

I just, just wanna be with you
I will do what you want me to
I just, just wanna be with you
I will do what you want me to

I hear your voice
That runs out of tune
I’m floating in the haze
Of your perfume
I hear your voice
That runs out of tune
Your crystals shine
Bright like the silver moon

Even life's always shit
I know that I am not alone
Every time I kiss your lips
You make me feel at home

I try to kill my own despair
Flirt with the death, but I don't care
I just wanna be with you darling
I wanna feel free

I just, just wanna be with you
I will do what you want me to
I just, just wanna be with you
I will do what you want me to

I hear your voice
That runs out of tune
I’m floating in the haze
Of your perfume
I hear your voice
That runs out of tune
Your crystals shine
Bright like the silver moon

Put your fucking hands in the sky!

I gave my life away
I gave my life away

I hear your voice
That runs out of...

I hear your voice
That runs out of tune
I’m floating in the haze
Of your perfume
I hear your voice
That runs out of tune
Your crystals shine
Bright like the silver moon

I hear your voice
That runs out of tune
I’m floating in the haze
Of your perfume
I hear your voice
That runs out of tune
Your crystals shine
Bright like the silver moon"
My Own Summer,Electric Callboy,party,True,1897,"Let's cherish the time like we just don't care

Now the week is done and everybody's up for some fun
Grab your beer and get your sexy ass in the sun
We are the party people
So raise your fucking glass for your favorite season

Sunshine, baby
This is the time when we write the stories that are one of a kind
Let's cherish the time like we just don't care
Every time I touch your body it is love in the air

You are the one I ever wanted
You are the one I ever needed
Take my hand, and turn the music on
So get it on cause life is what you make it
You are the one I ever wanted
You are the one I ever needed
Take my hand, and turn the music on
So get it on cause life is what you make it
Let's cherish the time like we just don't care

Every time I get that feeling inside
I know my friends are around for a crazy party night
Everything I wish is that tomorrow never comes
Till the sun is rising we will dance to the drums

Sunshine, baby
This is the time when we write the stories that are one of a kind
Let's cherish the time like we just don't care
Every time I touch your body it is love in the air

You are the one I ever wanted
You are the one I ever needed
Take my hand, and turn the music on
So get it on cause life is what you make it
You are the one I ever wanted
You are the one I ever needed
Take my hand, and turn the music on
So get it on cause life is what you make it
Let's cherish the time like we just don't care

This is the time, like a treasure in a chest that we keep in our hearts
And tonight, everybody feels alive

We are alive
We are alive
I know that we are alive

You are the one I ever wanted
You are the one I ever needed
You are the one I ever wanted
You are the one I ever needed
Take my hand, and turn the music on
So get it on cause life is what you make it

You are the one (You are the one)
You are the one
We're getting down, down, down
This is our time tonight"
Hate/Love,Electric Callboy,heartbroken,True,1682,"I hate you so much, fuck, you are the worst damn nightmare
You're sick and close to die, but, shit, I don't care
You make me sick, your love is a lie
I wanna hate, so I keep you alive

I love the smell of your blood
Oh, dance, dance, baby, go dance for me
The beat is beating you up
And you are a part of my destiny, but I can't let go

Gimme all your love, all your tears, all the hate you feel
Gimme all your love, your pain, your thrill
Gimme all your memories, melodies, remedies now
'Cause I wanna burn them
Down, down
Down, down
I burn them down, down
'Cause I wanna burn it down

Back in the day you wanted me, I got your heart so easily
The sex we had so endlessly, I make your mind a part of me
Still makes me sick that your love is a lie
I wanna hate, so I keep you alive

I love the smell of your blood
Oh, dance, dance, baby, go dance for me
The beat is beating you up
And you are a part of my destiny, but I can't let go

Gimme all your love, all your tears, all the hate you feel
Gimme all your love, your pain, your thrill
Gimme all your memories, melodies, remedies now
'Cause I wanna burn them
Down, down
Down, down
I burn them down, down
'Cause I wanna burn it down

I make your heart stop
Reanimate you 'cause I
Will make your heart stop, your fucking heart stop
I make your heart stop
Reanimate you 'cause I hate you
I make your heart stop, your fucking heart stop
I make your heart stop, your fucking heart stop

Gimme all your love, all your tears, all the hate you feel
Gimme all your love, your pain, your thrill
Gimme all your memories, melodies, remedies now
'Cause I wanna burn them
Down, down
Down, down
I burn them down, down
'Cause I wanna burn it down"
MC Thunder,Electric Callboy,party,True,1629,"It’s almost 6 in the morning
Rolling out of the club
No penny left in my pocket
It went all to the shots
I’d kill for a burger
Or a cab to ride home
I’d like to call my mom
But where the fuck is my phone

Oh my god, what do my eyes
Spot there at the parking place?
Fine curves! good shape! nice rack!
I wanna ride this impressive beauty
Every night and day
Burn all the rubbers
Better get out the way!

I’m driving in a cadillac
Cadillac
And I dont wanna give it back
Give it back
I’m driving in a cadillac
Cadillac
So fuck that, fuck that!
This is now my Cadillac

It’s always time for a burnout
Waiting at the McDrive
Gimme 20 chicken nuggets
And some nudes of your wife
And the night is my witness
As I drive into town
Check my new whip baby
With the V8 sound

Oh my god, what do my eyes
Spot there at the parking place
Fine curves! good shape! nice rack!
I wanna ride this impressive beauty
Every night and day
Burn all the rubbers
Better get out the way!

I’m driving in a cadillac
Cadillac
And I dont wanna give it back
Give it back
I’m driving in a cadillac
Cadillac
So fuck that, fuck that!
This is now my Cadillac

Like a brave man in tights
I only take from the rich
Call me MC Thunder
MC Thunder
Like a brave man in tights
I only take from the rich
Call me MC Thunder
MC Thunder
Thunder...
Like a brave man in tights
I only take from the rich
Call me MC Thunder
MC Thunder
Like a brave man in tights
I only take from the rich
Call me MC Thunder
MC Thunder

I’m driving in a cadillac
Cadillac
And I dont wanna give it back
Give it back
I’m driving in a cadillac
Cadillac
So fuck that, fuck that!
Now this is my Cadillac"
Hypa Hypa,Electric Callboy,party,True,2208,"Hypa hypa, you're pretty and I like ya
Move your body, girl, all night long
Hypa hypa, you're pretty and I like ya
You're gonna be my girl all night long

There's a fire on the floor anytime you hit the club
Your body moves hypnotize me, God, I want it
You are my drug, you're everything I want
I would give my soul for a girl like you at once

Put your hands up and let me see you shake your hips
Medicate me, I want that juice on your lips
Yeah, you like that, I wanna know that it's true
You're dancing for me and I'm living for you

Dö-dö-dö dö-dö-dö-dö
Dö-dö-dö dö-dö-dö-dö
Dö-dö-dö dö-dö-dö-dö
Dö-dö-dö dö-dö-dö-dö

Hypa hypa, you're pretty and I like ya
Move your body, girl, all night long
Hypa hypa, you're pretty and I like ya
You're gonna be my girl all night long

And I can't look away, I'm addicted to your smile
Dance for me, dance, never stop, girl; God, I love it
You are my drug, you make my dreams come true
I would give my life for a pretty girl like you

Put your hands up and let me see you shake your hips
Medicate me, I want that juice on your lips
Yeah, you like that, I wanna know that it's true
You're dancing for me and I'm living for you

You're alone on the dancefloor, baby
Turn the light
You're alone on the dancefloor, baby
Turn, turn, turn on
You're alone on the dancefloor, baby
Turn the light, turn the light, turn the lights on
Wanna rip off your clothes now, baby
Turn the light, turn the light, turn the light
You're alone on the dancefloor, baby
Turn the light
Wanna rip off your clothes now, baby
Turn the light

Step by step getting closer to you
(Uh, uh, uh, uh, uh, uh, uh-uh-uh)
Step by step getting closer to you
Dance, baby, dance (Dance?)
I wanna dance
I'm gonna hit so hard, I'ma break down the floor
I wanna dance, baby, can you see my moves?
Gonna love it, I'ma kill it like I never did before
Hypa hypa
Hypa hypa
Hypa hypa
Hypa

Hypa hypa, you're pretty and I like ya
Move your body, girl, all night long
Hypa hypa, you're pretty and I like ya
You're gonna be my girl all night long
Dö-dö-dö dö-dö-dö-dö
Dö-dö-dö dö-dö-dö-dö
Hypa hypa, you're pretty and I like ya
You're gonna be my girl all night long

Long, long, long, long
Ree, yeah, ugh
God, I want it"
MC Thunder II,Electric Callboy,party,True,1746,"My fighting is best, but I never felt this power before
Call me Thunder Ranger, let me tell you some more
I was hit by a lightning and fucked by your mom
My katana is rising, and it drops like a bomb
I really wanna fist pump your face, and it goes
But I got moves in my body, let's set them free

Left and right and kick it to the side
We're going round and round and down to the ground
Go, you got it, go, go, you got it
いち, に, さん, かわいい!

Whatever you do, whatever you say
I never stop to party 'cause tonight
Is all that I need, I'm feeling the beat
So I'm never gonna stop, I'm dancing like a ninja
I'm dancing like a ninja
I'm dancing like a ninja

I'll punch you back in time, and I don't give a shit
That you're a great-great-great-grandson of a bitch
It's date night, baby, and it starts with a kiss
What a pretty lovely couple, your face and my fist
I really wanna fist pump your face, and it goes
But I got moves in my body, let's set them free

Hail to the thunder, your only fucking god

Whatever you do, whatever you say
I never stop to party 'cause tonight
Is all that I need, I'm feeling the beat
So I'm never gonna stop, I'm dancing like a ninja

I give you one last chance to back off and go home
Now you're gonna meet the mighty thunder
Let's go
Fight

Get down
I'm gonna end you like a boss
Take this and that, I'll break your bones
Don't ever fuck with the thunder again

Left and right and kick it to the side
We're going round and round and down to the ground
Go, you got it, go, go, you got it
いち, に, さん, かわいい!

Whatever you do, whatever you say
I never stop to party 'cause tonight
Is all that I need, I'm feeling the beat
So I'm never gonna stop, I'm dancing like a ninja

I'm dancing like a ninja
I'm dancing like a ninja"
Prism,Electric Callboy,perseverance,True,1669,"You are so special but so insecure
With all of the struggles you had to endure
You are a light caught in a prism
All of your dreams you have buried inside
Are just a flame that you need to ignite
Wait for the light that hits your prism

Cause you know before you rise you need to fall
Before you rise you see it all
And nothing will be holding you down
You're exceptional, exceptional
So stop trying to fit into the masses
The time is now so take your chances
You're exceptional, exceptional

You are so special and now you're so pure
Below your surface you found so much more
Now you're the light inside the prism
Pass on the world, build your own
Facing the edge, push yourself far beyond cause
Now you're the light inside the prism
(Now you're the light inside the prism)

Cause you know before you rise you need to fall
Before you rise you see it all
And nothing will be holding you down
You're exceptional, exceptional
So stop trying to fit into the masses
The time is now so take your chances
You're exceptional, exceptional

And now you know, now you know that you will never back down
Don't become your own biggest enemy
Cure the sickness, you are the remedy
And now you know, now you know that you will never back down
Don't become your own biggest enemy
Cure the sickness, you are the remedy

Cause you know before you rise you need to fall
Before you rise you see it all
And nothing will be holding you down
You're exceptional, exceptional
So stop trying to fit into the masses
The time is now so take your chances
You're exceptional, exceptional

(So stop trying to fit into the masses)
(The time is now so take your chances)
You're exceptional, exceptional"
Blvckout,To the Rats and Wolves,party,True,792,"I forgot who I am
I will never drink again
Tick tock round the clock
Chug chug screw this sh*t
I’m gonna challenge my luck
I don’t give a f*ck
Every second every minute every weekend
Peter pan lifestyle - welcome to neverland
And it goes on and on and on
Till the break of dawn
I know it’s wrong
I know it’s wrong
But it feels so right
And I don’t know what happened last night
I forgot who I am
I will never drink again
Knock, knock
Oh the shock
I can run but I can’t hide
All of my sins, committed last night
Mum, I know you’re sick of this sh*t
F*ck I can’t hold it back -I need to vomit
And it goes on and on and on
Till the break of dawn
Nothing to confess
Nothing to regret
I’m a wasted mess
Sorry Mum I need to confess
Every weekend it’s the same process
Just another member of K.I.D.S"
We Got the Moves,Electric Callboy,party,True,2493,"Summer mood, hot sand under my feet
Cold beer, cheap wine, yeah, that's all that we need
We got the moves, we got the moves
And everybody's like, ""Oh, fuck yeah, let's do it again""

We got the moves, we got the moves
And everybody's like, ""Yesterday we drank too much'
""Let's do it again""
We got the groove, we got the groove
So, everybody, put your hands straight up
Tonight is the night

We are young, we arе free
Sipping on booze on a sunny beach
We'rе alive, we believe
That summertime memories will never fade away

W-W-W-W-We're living the good life, high life
Everybody wants that hot vibe
We wanna feel it just all over and over again
More, just give me more
'Cause we're addicted to the groove, oh yeah, we do it again

We got the moves, we got the moves
And everybody's like ""Yesterday we drank too much""
""Let's do it again""
We got the groove, we got the groove
So, everybody, put your hands straight up
Tonight is the night

We are young, we are free
Sipping on booze on a sunny beach
We're alive, we believe
That summertime memories will never fade away
(Oh-oh-oh-ah-ah-ah)
(Oh-oh-ah-ah-ah)
(Oh-oh-ah-ah)
Will never fade away
(Oh-oh-oh-ah-ah-ah)
(Oh-oh-ah-ah-ah)
(Oh-oh-ah-ah)
Will never fade away

We don't need no club, all we need is the sun
Yeah, we will rave like hell 'til the weekend is done
We got the moves, we got the moves
And, everybody, put your hands straight up
Tonight is the night, we say
Döp-dödödö-döp, döp-dödödö-döp
Döp-dödödö-döp, döp-dödödö-döp
Döp-dödödö-döp, döp-dödödö-döp
Döp-dödödö-döp, döp-dödödö-döp
Döp-dödödö-döp, döp-dödödö-döp
We got the moves, we got the moves (Döp-dödödö-döp)
And everybody's like, ""Yesterday we drank too much"" (Döp-dödödö-döp, döp-dödödö-döp)
""Let's do it again"" (Döp-dödödö-döp)
We got the groove, we got the groove (Döp-dödödö-döp)
So, everybody, put your hands straight up (Döp-dödödö-döp, döp-dödödö-döp)
Tonight is the night (Döp-dö–)

Everybody, hands up
We don't need a damn club
Get down 'cause we're gonna party like he-e-e-e-e—
And we won't stop until the sun up
Hits our glowing eyes like boom-boom!
We gon' put the track on repeat

We are young, we are free
Sipping on booze on a sunny beach
We're alive, we believe
That summertime memories
We are young, we are free
Sipping on booze on a sunny beach
We're alive, we believe
That summertime memories will never fade away
(Oh-oh-oh-ah-ah-ah)
(Oh-oh-ah-ah-ah)
(Oh-oh-ah-ah)
Will never fade away
(Oh-oh-oh-ah-ah-ah)
(Oh-oh-ah-ah-ah)
(Oh-oh-ah-ah)
Will never fade away"
Spaceman,Electric Callboy,party,True,2254,"I'm a spaceman, got a rocket on my back
Spaceman, oh, I’m ravin' like a maniac
Spaceman, got a rocket on my back
The universe is down for my rave attack
(Three, two, one) Yeah

FiNCHi Gagarin, dreh die Boxen doch ma' auf
Gestern noch im Trockenbau, heute bin ich Kosmonaut (Wouh)
Jaja, jeder kann sie seh’n, da am Himmel, weiße Streifen (Da oben)
Wer braucht von euch noch Beweise? Ja, die Erde ist 'ne Scheibe

My name is Tekkno, I am travelling space
I got a rocket on my back fueled with big bang bass
I am Tekkno, my religion is rave
And I bring it to the outerworld, so let me hear you say

I'm a spaceman, got a rocket on my back
Spaceman, oh, I'm ravin' like a maniac
Spaceman, got a rocket on my back
The universe is down for my rave attack (
Two, one
)

Fred vom Jupiter (Yeah) steht vorm Supermarkt (Aha)
Dreht die Boombox an und geht zu Scooter ab (Bamm-bamm-bamm)
Klau' mir sein Raumschiff, fliege hoch Richtung Mars
(
Blblblblblb, 
jetzt sind die Kohlköpfe
 da
)

My name is Tekkno, I am travelling space
I got a rocket on my back fueled with big bang bass
I am Tekkno, my religion is rave
And I bring it to the outerworld, so let me hear you say

I'm a spaceman, got a rocket on my back
Spaceman, oh, I'm ravin’ like a maniac
Spaceman, got a rocket on my back
The universe is down for my rave attack
Spaceman, got a rocket on my back
Spaceman, oh, I’m ravin' like a maniac
Spaceman, got a rocket on my back
The universe is down for my rave attack

Wo sind die Jedi-Ritter?
Wo sind die Marsmenschen?
Wo sind die Klingon’n?
Mach's wie mit meiner Ex, ich schieß' euch alle auf den Mond
An 'ne Leberwurst geschnallt fliegt die Kebekus durchs All
Immer weiter von uns weg, danke, Schwerelosigkeit!
Undank (Yeah) ist der Weltenlohn
Hier kommt der Raketenmann, 
viva la Elton John

Viva la Elton John

Rave on
No matter where you fuckin’ are
And you see nothin' but a—
Is it a bird or just a man
On his way to rave the universe?

I'm a spaceman, got a rocket on my back
Spaceman, oh, I'm ravin' like a maniac
Spaceman, got a rocket on my back
The universe is down for my rave attack
Spaceman, got a rocket on my back
Spaceman, oh, I'm ravin' like a maniac
Spaceman, got a rocket on my back
The universe is down for my rave attack

Mission complete"
Tekkno Train,Electric Callboy,party,True,2244,"Ride, take a ride
On the Tekkno train right now
Take your seat
Open up feel the pounding bass deep inside ya
Shaky shaky sweaty sweaty
You make my spaghetti ready
Heat up the sauce it's a dinner for one

You better hold on tight
'Cause we're rolling again
Through the wet lands down
Where the nature is plain
And when it's getting messy
I'm taking the blame
'Cause I need you to stay
On my Tekkno train

There is a whole new world
That you need to explore
It's the sound of the rail
That you love and adore
We're riding on and on
Through the valley of love
'Cause all you got is what
All you got is what I want

Destination love
P-P-Pleasure up above
You really can't stop the heat
I got lipstick on my feet
Licky, licky
Sucky, sucky
Yeah you make my lolly poppy
Candy time
Go get your dinner for one

You better go stuff your face
Before it's too late
'Cause they're standing in line
To grab a piece of the cake
And when the feast is over
We'll see us again
Next week, same time
On the Tekkno train

There is a whole new world
That you need to explore
It's the sound of the rail
That you love and adore
We're riding on and on
Through the valley of love
'Cause all you got is what
All you got is what
There is a whole new world
That you need to explore
It's the sound of the rail
That you love and adore
We're riding on and on
Through the valley of love
'Cause all you got is what
All you got is what I want

Your attention please
The 69 EC Service Tekkno Train on platform A,M,P and V
To Climax City is arriving
Ahead of schedule
We are sorry for any lost enjoyment

I'm gonna take it right now
Hand it over!
This ride is free but I really need to feel it now!
Hand it over!
Boom boom pow
There you go
Choo-choo, choo-choo, choo-choo, choo
We're riding on the Tekkno train
Choo-choo, choo-choo, choo-choo, choo
We're riding out of town

There is a whole new world
That you need to explore
It's the sound of the rail
That you love and adore
We're riding on and on
Through the valley of love
'Cause all you got is what
All you got is what
There is a whole new world
That you need to explore
It's the sound of the rail
That you love and adore
We're riding on and on
Through the valley of love
'Cause all you got is what
All you got is what I want"
Final Masquerade,Linkin Park,heartbroken,True,1321,"Tearing me apart with the words you wouldn't say
And suddenly tomorrow's a moment washed away
'Cause I don't have a reason, and you don't have the time
But we both keep on waiting for something we won't find

The light on the horizon was brighter yesterday
With shadows floating over, the scars began to fade
We said it was forever, but then it slipped away
Standing at the end of the final masquerade, the final masquerade

All I ever wanted, the secrets that you keep
All you ever wanted, the truth I couldn't speak
'Cause I can't see forgiveness, and you can't see the crime
And we both keep on waitin' for what we left behind

The light on the horizon was brighter yesterday
With shadows floating over, the scars began to fade
We said it was forever, but then it slipped away
Standing at the end of the final masquerade

The final masquerade, the final masquerade
Standing at the end of the final masquerade


The light on the horizon was brighter yesterday
With shadows floating over, the scars began to fade
We said it was forever, but then it slipped away
Standing at the end of the final masquerade

(Oh-oh-oh, oh-oh-oh, oh-oh-oh, oh-oh-oh) Standing at the end of the final masquerade
(Oh-oh-oh, oh-oh-oh, oh-oh-oh, oh-oh-oh) Standing at the end of the final masquerade (Oh-oh-oh), the final masquerade
(Oh-oh-oh)"
Another Love,Tom Odell,heartbroken,True,1425,"I wanna take you somewhere so you know I care
But it's so cold and I don't know where
I brought you daffodils in a pretty string
But they won't flower like they did last spring
And I wanna kiss you, make you feel alright
I'm just so tired to share my nights

I wanna cry and I wanna love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
Up

Oh
Oh

And if somebody hurts you, I wanna fight
But my hand's been broken one too many times
So I'll use my voice, I'll be so fucking rude
Words, they always win, but I know I'll lose
And I'd sing a song that'd be just ours
But I sang 'em all to another heart

And I wanna cry, I wanna learn to love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
Up

Oh
Oh
(Oh, need a love, now)
(My heart is thinking of)

I wanna sing a song that'd be just ours
But I sang 'em all to another heart
And I wanna cry, I wanna fall in love
But all my tears have been used up

On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
Up"
Your Woman,White Town,heartbroken,True,1303,"Just tell me what you've got to say to me
I've been waiting for so long to hear the truth
It comes as no surprise at all, you see
So cut the crap and tell me that we're through
Now I know your heart, I know your mind
You don't even know you're being unkind
So much for all your highbrow Marxist ways
Just use me up and then you walk away
Boy, you can't play me that way

Well, I guess what you say is true
I could never be the right kind of girl for you

I could never be your woman
I could never be your woman
I could never be your woman
I could never be your woman

When I saw my best friend yesterday
She said she never liked you from the start
Well, me, I wish that I could claim the same
But you always knew you held my heart
And you're such a charming, handsome man
Now I think I finally understand
Is it in your genes? I don't know
But I'll soon find out, that's for sure
Why did you play me this way?

Well, I guess what you say is true
I could never be the right kind of girl for you

I could never be your woman
I could never be your woman
I could never be your woman
I could never be your woman

Well, I guess what they say is true
I could never spend my life with a man like you

I could never be your woman
I could never be your woman
I could never be your woman
I could never be your woman"
Take A Look Around,Limp Bizkit,aggressive,True,3370,"""
Mr. Durst?""
""Yeah?""
""We need your help. Pulling into the diner about now should be four top-secret agents. One of them is carrying a briefcase. Your mission is to obtain the disc from the briefcase.""

All the tension in the world today
All the little girls fillin' up the world today
With the good comes to bad, the bad comes the good
But I'ma live my life like I should (Like I should)
Now all the critics wanna hit it
And shitcan how we did it, just because they don't get it
But I'll stay fitted, new era committed
Now this red cap gets a rap from these critics
But do we always gotta cry?
Do we always gotta live inside a lie?
Life's just a blast that's movin' really fast
You better stay on top or life will kick you in the ass
Follow me into a solo
Remember that, kid? So what you wanna do?
And where you gonna run when you're starin' down the cable of a
Mic pointed at your grill like a gun?
Limp Bizkit is rockin' the set
It's like Russian Roulette, when you're placin' your bet
So don't be upset when you're broke and you're done
'Cause I'ma be the one 'til I jet (I'ma be the one 'til I jet)

I know why you wanna hate me
I know why you wanna hate me
I know why you wanna hate me
'Cause hate is all the world has even seen lately
I know why you wanna hate me (Wanna hate me)
I know why you wanna hate me (Wanna hate me)
Now I know why you wanna hate me
'Cause hate is all the world has even seen lately!

And now you wanna hate me!
'Cause hate is all the world has even seen lately!
And now you wanna hate me!
'Cause hate is all the world has even seen lately!

Does anybody really know the secret?
Or the combination for this life and where they keep it?
It's kinda sad when you don't know the meanin'
But everything happens for a reason (Everything happens for a reason)
I don't even know what I should say
'Cause I'm an idiot, a loser, microphone abuser
I analyze every second I exist
Beatin' up my mind every second with my fists
And everybody wanna run (Wanna run)
Everybody wanna hide from the gun (Hide from the gun)
You can take that ride through this life, if you want
But you can't take the edge off the knife (No, sir!)
And now you want your money back (Money back)
But you're denied 'cause your brain's fried from the sack
And there ain't nothin' I can do
'Cause life is a lesson, you learn it when you're through

I know why you wanna hate me
I know why you wanna hate me
I know why you wanna hate me
'Cause hate is all the world has even seen lately
I know why you wanna hate me (Wanna hate me)
I know why you wanna hate me (Wanna hate me)
Now I know why you wanna hate me
'Cause hate is all the world has even seen lately!

And now you wanna hate me!
'Cause hate is all the world has even seen lately!
And now you wanna hate me!
'Cause hate is all the world has even seen lately!

(Shhhhhh...)
Now I know why
Now I know why (I know why you wanna hate me)
Now I know why (I know why you wanna hate me)
Now I know why (I know why you wanna hate me)

Now I know why you wanna hate me!
Now I know why you wanna hate me!
Now I know why you wanna hate me!
'Cause hate is all the world has even seen lately!
'Cause hate is all the world has even seen lately!
'Cause hate is all the world has even seen lately!

""Hello?""
""Mr. Durst? Abort the mission, the man in the diner had decoys. Thanks anyway.""
""This message will self-destruct in five seconds."""
Waiting For Love,Avicii,loneliness,True,1096,"Where there's a will, there's a way, kinda beautiful
And every night has its day, so magical
And if there's love in this life, there's no obstacle
That can't be defeated
For every tyrant a tear for the vulnerable
In every lost soul the bones of a miracle
For every dreamer a dream we're unstoppable
With something to believe in

Monday left me broken
Tuesday I was through with hopin'
Wednesday my empty arms were open
Thursday waiting for love, waiting for love
Thank the stars it's Friday
I'm burning like a fire gone wild on Saturday
Guess I won't be coming to church on Sunday
I'll be waiting for love
Waiting for love to come around


We are one of a kind, irreplaceable
How did I get so blind and so cynical?
If there's love in this life we're unstoppable
No, we can't be defeated

Monday left me broken
Tuesday I was through with hopin'
Wednesday my empty arms were open
Thursday waiting for love, waiting for love
Thank the stars it's Friday
I'm burning like a fire gone wild on Saturday
Guess I won't be coming to church on Sunday
I'll be waiting for love
Waiting for love to come around"
Euphoria,Loreen,lovemaking,True,1050,"Why, why can't this moment last forevermore?
Tonight, tonight eternity's an open door
No, don't ever stop doing the things you do
Don't go, in every breath I take I'm breathing you

Euphoria
Forever, till the end of time
From now on, only you and I
We're going u-u-u-u-u-u-up
Euphoria
An everlasting piece of art
A beating love within my heart
We're going u-u-u-u-u-u-up

We are here, we're all alone in our own universe
We are free, where everything's allowed and love comes first
Forever and ever together, we sail into infinity
We're higher and higher and higher, we're reaching for divinity

Euphoria
Forever, till the end of time
From now on, only you and I
We're going u-u-u-u-u-u-up
Euphoria
An everlasting piece of art
A beating love within my heart
We're going u-u-u-u-u-u-up

Forever, we sail into infinity
We're higher, we're reaching for divinity-y-y

Euphoria, euphoria
We're going u-u-u-u-u-u-up
Euphoria
An everlasting piece of art
A beating love within my heart
We're going u-u-u-u-u-u-up
Euphoria, euphoria
We're going u-u-u-u-u-u-up"
